full_date,date_key,day,month,month_name,month_short,quarter,quarter_label,year,year_quarter,year_month,week_number,day_of_week,day_name,is_weekend,is_month_start,is_month_end
2023-09-06,20230906,6,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,36,3,Wednesday,0,0,0
2023-09-07,20230907,7,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,36,4,Thursday,0,0,0
2023-09-08,20230908,8,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,36,5,Friday,0,0,0
2023-09-09,20230909,9,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,36,6,Saturday,1,0,0
2023-09-10,20230910,10,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,36,7,Sunday,1,0,0
2023-09-11,20230911,11,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,37,1,Monday,0,0,0
2023-09-12,20230912,12,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,37,2,Tuesday,0,0,0
2023-09-13,20230913,13,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,37,3,Wednesday,0,0,0
2023-09-14,20230914,14,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,37,4,Thursday,0,0,0
2023-09-15,20230915,15,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,37,5,Friday,0,0,0
2023-09-16,20230916,16,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,37,6,Saturday,1,0,0
2023-09-17,20230917,17,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,37,7,Sunday,1,0,0
2023-09-18,20230918,18,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,38,1,Monday,0,0,0
2023-09-19,20230919,19,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,38,2,Tuesday,0,0,0
2023-09-20,20230920,20,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,38,3,Wednesday,0,0,0
2023-09-21,20230921,21,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,38,4,Thursday,0,0,0
2023-09-22,20230922,22,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,38,5,Friday,0,0,0
2023-09-23,20230923,23,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,38,6,Saturday,1,0,0
2023-09-24,20230924,24,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,38,7,Sunday,1,0,0
2023-09-25,20230925,25,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,39,1,Monday,0,0,0
2023-09-26,20230926,26,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,39,2,Tuesday,0,0,0
2023-09-27,20230927,27,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,39,3,Wednesday,0,0,0
2023-09-28,20230928,28,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,39,4,Thursday,0,0,0
2023-09-29,20230929,29,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,39,5,Friday,0,0,0
2023-09-30,20230930,30,9,September,Sep,3,Q3,2023,2023-Q3,2023-09,39,6,Saturday,1,0,1
2023-10-01,20231001,1,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,39,7,Sunday,1,1,0
2023-10-02,20231002,2,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,40,1,Monday,0,0,0
2023-10-03,20231003,3,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,40,2,Tuesday,0,0,0
2023-10-04,20231004,4,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,40,3,Wednesday,0,0,0
2023-10-05,20231005,5,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,40,4,Thursday,0,0,0
2023-10-06,20231006,6,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,40,5,Friday,0,0,0
2023-10-07,20231007,7,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,40,6,Saturday,1,0,0
2023-10-08,20231008,8,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,40,7,Sunday,1,0,0
2023-10-09,20231009,9,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,41,1,Monday,0,0,0
2023-10-10,20231010,10,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,41,2,Tuesday,0,0,0
2023-10-11,20231011,11,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,41,3,Wednesday,0,0,0
2023-10-12,20231012,12,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,41,4,Thursday,0,0,0
2023-10-13,20231013,13,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,41,5,Friday,0,0,0
2023-10-14,20231014,14,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,41,6,Saturday,1,0,0
2023-10-15,20231015,15,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,41,7,Sunday,1,0,0
2023-10-16,20231016,16,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,42,1,Monday,0,0,0
2023-10-17,20231017,17,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,42,2,Tuesday,0,0,0
2023-10-18,20231018,18,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,42,3,Wednesday,0,0,0
2023-10-19,20231019,19,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,42,4,Thursday,0,0,0
2023-10-20,20231020,20,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,42,5,Friday,0,0,0
2023-10-21,20231021,21,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,42,6,Saturday,1,0,0
2023-10-22,20231022,22,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,42,7,Sunday,1,0,0
2023-10-23,20231023,23,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,43,1,Monday,0,0,0
2023-10-24,20231024,24,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,43,2,Tuesday,0,0,0
2023-10-25,20231025,25,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,43,3,Wednesday,0,0,0
2023-10-26,20231026,26,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,43,4,Thursday,0,0,0
2023-10-27,20231027,27,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,43,5,Friday,0,0,0
2023-10-28,20231028,28,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,43,6,Saturday,1,0,0
2023-10-29,20231029,29,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,43,7,Sunday,1,0,0
2023-10-30,20231030,30,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,44,1,Monday,0,0,0
2023-10-31,20231031,31,10,October,Oct,4,Q4,2023,2023-Q4,2023-10,44,2,Tuesday,0,0,1
2023-11-01,20231101,1,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,44,3,Wednesday,0,1,0
2023-11-02,20231102,2,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,44,4,Thursday,0,0,0
2023-11-03,20231103,3,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,44,5,Friday,0,0,0
2023-11-04,20231104,4,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,44,6,Saturday,1,0,0
2023-11-05,20231105,5,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,44,7,Sunday,1,0,0
2023-11-06,20231106,6,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,45,1,Monday,0,0,0
2023-11-07,20231107,7,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,45,2,Tuesday,0,0,0
2023-11-08,20231108,8,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,45,3,Wednesday,0,0,0
2023-11-09,20231109,9,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,45,4,Thursday,0,0,0
2023-11-10,20231110,10,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,45,5,Friday,0,0,0
2023-11-11,20231111,11,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,45,6,Saturday,1,0,0
2023-11-12,20231112,12,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,45,7,Sunday,1,0,0
2023-11-13,20231113,13,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,46,1,Monday,0,0,0
2023-11-14,20231114,14,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,46,2,Tuesday,0,0,0
2023-11-15,20231115,15,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,46,3,Wednesday,0,0,0
2023-11-16,20231116,16,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,46,4,Thursday,0,0,0
2023-11-17,20231117,17,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,46,5,Friday,0,0,0
2023-11-18,20231118,18,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,46,6,Saturday,1,0,0
2023-11-19,20231119,19,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,46,7,Sunday,1,0,0
2023-11-20,20231120,20,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,47,1,Monday,0,0,0
2023-11-21,20231121,21,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,47,2,Tuesday,0,0,0
2023-11-22,20231122,22,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,47,3,Wednesday,0,0,0
2023-11-23,20231123,23,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,47,4,Thursday,0,0,0
2023-11-24,20231124,24,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,47,5,Friday,0,0,0
2023-11-25,20231125,25,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,47,6,Saturday,1,0,0
2023-11-26,20231126,26,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,47,7,Sunday,1,0,0
2023-11-27,20231127,27,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,48,1,Monday,0,0,0
2023-11-28,20231128,28,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,48,2,Tuesday,0,0,0
2023-11-29,20231129,29,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,48,3,Wednesday,0,0,0
2023-11-30,20231130,30,11,November,Nov,4,Q4,2023,2023-Q4,2023-11,48,4,Thursday,0,0,1
2023-12-01,20231201,1,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,48,5,Friday,0,1,0
2023-12-02,20231202,2,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,48,6,Saturday,1,0,0
2023-12-03,20231203,3,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,48,7,Sunday,1,0,0
2023-12-04,20231204,4,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,49,1,Monday,0,0,0
2023-12-05,20231205,5,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,49,2,Tuesday,0,0,0
2023-12-06,20231206,6,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,49,3,Wednesday,0,0,0
2023-12-07,20231207,7,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,49,4,Thursday,0,0,0
2023-12-08,20231208,8,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,49,5,Friday,0,0,0
2023-12-09,20231209,9,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,49,6,Saturday,1,0,0
2023-12-10,20231210,10,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,49,7,Sunday,1,0,0
2023-12-11,20231211,11,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,50,1,Monday,0,0,0
2023-12-12,20231212,12,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,50,2,Tuesday,0,0,0
2023-12-13,20231213,13,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,50,3,Wednesday,0,0,0
2023-12-14,20231214,14,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,50,4,Thursday,0,0,0
2023-12-15,20231215,15,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,50,5,Friday,0,0,0
2023-12-16,20231216,16,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,50,6,Saturday,1,0,0
2023-12-17,20231217,17,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,50,7,Sunday,1,0,0
2023-12-18,20231218,18,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,51,1,Monday,0,0,0
2023-12-19,20231219,19,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,51,2,Tuesday,0,0,0
2023-12-20,20231220,20,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,51,3,Wednesday,0,0,0
2023-12-21,20231221,21,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,51,4,Thursday,0,0,0
2023-12-22,20231222,22,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,51,5,Friday,0,0,0
2023-12-23,20231223,23,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,51,6,Saturday,1,0,0
2023-12-24,20231224,24,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,51,7,Sunday,1,0,0
2023-12-25,20231225,25,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,52,1,Monday,0,0,0
2023-12-26,20231226,26,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,52,2,Tuesday,0,0,0
2023-12-27,20231227,27,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,52,3,Wednesday,0,0,0
2023-12-28,20231228,28,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,52,4,Thursday,0,0,0
2023-12-29,20231229,29,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,52,5,Friday,0,0,0
2023-12-30,20231230,30,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,52,6,Saturday,1,0,0
2023-12-31,20231231,31,12,December,Dec,4,Q4,2023,2023-Q4,2023-12,52,7,Sunday,1,0,1
2024-01-01,20240101,1,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,1,1,Monday,0,1,0
2024-01-02,20240102,2,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,1,2,Tuesday,0,0,0
2024-01-03,20240103,3,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,1,3,Wednesday,0,0,0
2024-01-04,20240104,4,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,1,4,Thursday,0,0,0
2024-01-05,20240105,5,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,1,5,Friday,0,0,0
2024-01-06,20240106,6,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,1,6,Saturday,1,0,0
2024-01-07,20240107,7,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,1,7,Sunday,1,0,0
2024-01-08,20240108,8,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,2,1,Monday,0,0,0
2024-01-09,20240109,9,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,2,2,Tuesday,0,0,0
2024-01-10,20240110,10,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,2,3,Wednesday,0,0,0
2024-01-11,20240111,11,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,2,4,Thursday,0,0,0
2024-01-12,20240112,12,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,2,5,Friday,0,0,0
2024-01-13,20240113,13,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,2,6,Saturday,1,0,0
2024-01-14,20240114,14,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,2,7,Sunday,1,0,0
2024-01-15,20240115,15,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,3,1,Monday,0,0,0
2024-01-16,20240116,16,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,3,2,Tuesday,0,0,0
2024-01-17,20240117,17,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,3,3,Wednesday,0,0,0
2024-01-18,20240118,18,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,3,4,Thursday,0,0,0
2024-01-19,20240119,19,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,3,5,Friday,0,0,0
2024-01-20,20240120,20,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,3,6,Saturday,1,0,0
2024-01-21,20240121,21,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,3,7,Sunday,1,0,0
2024-01-22,20240122,22,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,4,1,Monday,0,0,0
2024-01-23,20240123,23,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,4,2,Tuesday,0,0,0
2024-01-24,20240124,24,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,4,3,Wednesday,0,0,0
2024-01-25,20240125,25,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,4,4,Thursday,0,0,0
2024-01-26,20240126,26,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,4,5,Friday,0,0,0
2024-01-27,20240127,27,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,4,6,Saturday,1,0,0
2024-01-28,20240128,28,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,4,7,Sunday,1,0,0
2024-01-29,20240129,29,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,5,1,Monday,0,0,0
2024-01-30,20240130,30,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,5,2,Tuesday,0,0,0
2024-01-31,20240131,31,1,January,Jan,1,Q1,2024,2024-Q1,2024-01,5,3,Wednesday,0,0,1
2024-02-01,20240201,1,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,5,4,Thursday,0,1,0
2024-02-02,20240202,2,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,5,5,Friday,0,0,0
2024-02-03,20240203,3,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,5,6,Saturday,1,0,0
2024-02-04,20240204,4,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,5,7,Sunday,1,0,0
2024-02-05,20240205,5,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,6,1,Monday,0,0,0
2024-02-06,20240206,6,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,6,2,Tuesday,0,0,0
2024-02-07,20240207,7,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,6,3,Wednesday,0,0,0
2024-02-08,20240208,8,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,6,4,Thursday,0,0,0
2024-02-09,20240209,9,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,6,5,Friday,0,0,0
2024-02-10,20240210,10,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,6,6,Saturday,1,0,0
2024-02-11,20240211,11,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,6,7,Sunday,1,0,0
2024-02-12,20240212,12,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,7,1,Monday,0,0,0
2024-02-13,20240213,13,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,7,2,Tuesday,0,0,0
2024-02-14,20240214,14,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,7,3,Wednesday,0,0,0
2024-02-15,20240215,15,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,7,4,Thursday,0,0,0
2024-02-16,20240216,16,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,7,5,Friday,0,0,0
2024-02-17,20240217,17,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,7,6,Saturday,1,0,0
2024-02-18,20240218,18,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,7,7,Sunday,1,0,0
2024-02-19,20240219,19,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,8,1,Monday,0,0,0
2024-02-20,20240220,20,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,8,2,Tuesday,0,0,0
2024-02-21,20240221,21,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,8,3,Wednesday,0,0,0
2024-02-22,20240222,22,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,8,4,Thursday,0,0,0
2024-02-23,20240223,23,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,8,5,Friday,0,0,0
2024-02-24,20240224,24,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,8,6,Saturday,1,0,0
2024-02-25,20240225,25,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,8,7,Sunday,1,0,0
2024-02-26,20240226,26,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,9,1,Monday,0,0,0
2024-02-27,20240227,27,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,9,2,Tuesday,0,0,0
2024-02-28,20240228,28,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,9,3,Wednesday,0,0,0
2024-02-29,20240229,29,2,February,Feb,1,Q1,2024,2024-Q1,2024-02,9,4,Thursday,0,0,1
2024-03-01,20240301,1,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,9,5,Friday,0,1,0
2024-03-02,20240302,2,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,9,6,Saturday,1,0,0
2024-03-03,20240303,3,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,9,7,Sunday,1,0,0
2024-03-04,20240304,4,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,10,1,Monday,0,0,0
2024-03-05,20240305,5,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,10,2,Tuesday,0,0,0
2024-03-06,20240306,6,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,10,3,Wednesday,0,0,0
2024-03-07,20240307,7,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,10,4,Thursday,0,0,0
2024-03-08,20240308,8,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,10,5,Friday,0,0,0
2024-03-09,20240309,9,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,10,6,Saturday,1,0,0
2024-03-10,20240310,10,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,10,7,Sunday,1,0,0
2024-03-11,20240311,11,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,11,1,Monday,0,0,0
2024-03-12,20240312,12,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,11,2,Tuesday,0,0,0
2024-03-13,20240313,13,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,11,3,Wednesday,0,0,0
2024-03-14,20240314,14,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,11,4,Thursday,0,0,0
2024-03-15,20240315,15,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,11,5,Friday,0,0,0
2024-03-16,20240316,16,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,11,6,Saturday,1,0,0
2024-03-17,20240317,17,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,11,7,Sunday,1,0,0
2024-03-18,20240318,18,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,12,1,Monday,0,0,0
2024-03-19,20240319,19,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,12,2,Tuesday,0,0,0
2024-03-20,20240320,20,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,12,3,Wednesday,0,0,0
2024-03-21,20240321,21,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,12,4,Thursday,0,0,0
2024-03-22,20240322,22,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,12,5,Friday,0,0,0
2024-03-23,20240323,23,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,12,6,Saturday,1,0,0
2024-03-24,20240324,24,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,12,7,Sunday,1,0,0
2024-03-25,20240325,25,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,13,1,Monday,0,0,0
2024-03-26,20240326,26,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,13,2,Tuesday,0,0,0
2024-03-27,20240327,27,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,13,3,Wednesday,0,0,0
2024-03-28,20240328,28,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,13,4,Thursday,0,0,0
2024-03-29,20240329,29,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,13,5,Friday,0,0,0
2024-03-30,20240330,30,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,13,6,Saturday,1,0,0
2024-03-31,20240331,31,3,March,Mar,1,Q1,2024,2024-Q1,2024-03,13,7,Sunday,1,0,1
2024-04-01,20240401,1,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,14,1,Monday,0,1,0
2024-04-02,20240402,2,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,14,2,Tuesday,0,0,0
2024-04-03,20240403,3,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,14,3,Wednesday,0,0,0
2024-04-04,20240404,4,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,14,4,Thursday,0,0,0
2024-04-05,20240405,5,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,14,5,Friday,0,0,0
2024-04-06,20240406,6,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,14,6,Saturday,1,0,0
2024-04-07,20240407,7,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,14,7,Sunday,1,0,0
2024-04-08,20240408,8,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,15,1,Monday,0,0,0
2024-04-09,20240409,9,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,15,2,Tuesday,0,0,0
2024-04-10,20240410,10,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,15,3,Wednesday,0,0,0
2024-04-11,20240411,11,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,15,4,Thursday,0,0,0
2024-04-12,20240412,12,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,15,5,Friday,0,0,0
2024-04-13,20240413,13,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,15,6,Saturday,1,0,0
2024-04-14,20240414,14,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,15,7,Sunday,1,0,0
2024-04-15,20240415,15,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,16,1,Monday,0,0,0
2024-04-16,20240416,16,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,16,2,Tuesday,0,0,0
2024-04-17,20240417,17,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,16,3,Wednesday,0,0,0
2024-04-18,20240418,18,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,16,4,Thursday,0,0,0
2024-04-19,20240419,19,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,16,5,Friday,0,0,0
2024-04-20,20240420,20,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,16,6,Saturday,1,0,0
2024-04-21,20240421,21,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,16,7,Sunday,1,0,0
2024-04-22,20240422,22,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,17,1,Monday,0,0,0
2024-04-23,20240423,23,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,17,2,Tuesday,0,0,0
2024-04-24,20240424,24,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,17,3,Wednesday,0,0,0
2024-04-25,20240425,25,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,17,4,Thursday,0,0,0
2024-04-26,20240426,26,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,17,5,Friday,0,0,0
2024-04-27,20240427,27,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,17,6,Saturday,1,0,0
2024-04-28,20240428,28,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,17,7,Sunday,1,0,0
2024-04-29,20240429,29,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,18,1,Monday,0,0,0
2024-04-30,20240430,30,4,April,Apr,2,Q2,2024,2024-Q2,2024-04,18,2,Tuesday,0,0,1
2024-05-01,20240501,1,5,May,May,2,Q2,2024,2024-Q2,2024-05,18,3,Wednesday,0,1,0
2024-05-02,20240502,2,5,May,May,2,Q2,2024,2024-Q2,2024-05,18,4,Thursday,0,0,0
2024-05-03,20240503,3,5,May,May,2,Q2,2024,2024-Q2,2024-05,18,5,Friday,0,0,0
2024-05-04,20240504,4,5,May,May,2,Q2,2024,2024-Q2,2024-05,18,6,Saturday,1,0,0
2024-05-05,20240505,5,5,May,May,2,Q2,2024,2024-Q2,2024-05,18,7,Sunday,1,0,0
2024-05-06,20240506,6,5,May,May,2,Q2,2024,2024-Q2,2024-05,19,1,Monday,0,0,0
